NMO-15307|jiang1|AS3|237|F|3|0.528
NMO-15308|guang3|AS3|249|F|4|1.053
NMO-15309|zu3|AS1|124|M|1|0.544
NMO-15310|shuo1|CSM|543|F|3|0.608
NMO-15311|tui1|AS3|527|M|4|0.528
NMO-15312|ji2|AS3|193|F|1|0.608
NMO-15313|xing2|THS|033|F|3|0.861
NMO-15314|i1|AS1|397|F|3|0.576
NMO-15315|jie1|AS3|228|F|3|0.496
NMO-15316|ju4|AS3|234|F|1|1.040
NMO-15317|tang2|AS1|383|F|3|0.688
NMO-15318|jiang4|AS3|169|F|1|0.464
NMO-15319|ti2|CSM|543|F|3|0.544
NMO-15320|geng4|AS3|160|F|1|0.592
NMO-15321|zhe4|AS3|201|F|1|0.560
NMO-15322|mu4|CSM|543|F|1|0.608
NMO-15323|zhang3|AS3|523|M|4|0.480
NMO-15324|jian4|CSM|543|F|1|0.608
NMO-15325|yi2|THS|051|F|3|0.448
NMO-15326|li4|THS|277|F|3|0.454
NMO-15327|zhao2|CSM|543|F|3|0.704
NMO-15328|fang2|AS3|205|F|1|0.576
NMO-15329|zhuan4|CSM|543|F|3|0.678
NMO-15330|xiang4|AS1|423|F|3|0.712
NMO-15331|shen1|AS1|385|F|3|0.816
NMO-15332|ming2|THS|031|F|3|0.656
NMO-15333|he2|AS3|535|M|3|0.829
NMO-15334|an1|THS|024|F|3|0.768
NMO-15335|qi1|AS3|178|F|3|0.938
NMO-15336|pao2|CSM|543|F|3|0.720
NMO-15337|guo2|AS1|147|M|3|0.560
NMO-15338|wo2|AS3|265|F|3|0.464
NMO-15339|men2|THS|059|F|3|0.480
NMO-15340|tian2|CSM|543|F|3|0.651
NMO-15341|qiu2|CSM|543|F|1|0.640
NMO-15342|bu2|CSM|543|F|3|0.464
NMO-15343|pen2|CSM|543|F|3|0.528
NMO-15344|lan2|AS3|259|F|3|1.046
NMO-15345|yao1|CSM|543|F|2|0.693
NMO-15346|qu1|THS|031|F|3|0.672
NMO-15347|wei2|CSM|543|F|3|0.848
NMO-15348|xu4|THS|029|M|3|0.576
NMO-15349|men2|AS3|252|F|3|0.561
NMO-15350|guo2|AS1|407|F|3|0.752
NMO-15351|ni2|AS3|245|F|3|0.768
NMO-15352|tun2|THS|051|F|3|0.608
NMO-15353|ran2|CSM|543|F|3|0.592
NMO-15354|zhi2|AS3|523|M|3|0.991
NMO-15355|shei2|AS3|517|M|3|0.944
NMO-15356|zhun3|AS3|255|F|4|0.635
NMO-15357|xing2|AS1|083|M|3|0.893
NMO-15358|tang2|THS|031|F|3|0.704
NMO-15359|dou1|AS3|173|F|2|0.512
NMO-15360|ge4|AS3|524|M|3|0.912
NMO-15361|yuan4|AS3|541|M|3|0.960
NMO-15362|peng1|AS1|499|M|3|0.784
NMO-15363|du4|AS3|197|F|1|0.624
NMO-15364|wang1|THS|055|F|3|0.576
NMO-15365|tu2|CSM|543|F|3|0.576
NMO-15366|duan4|AS3|542|M|3|0.469
NMO-15367|yu2|AS3|261|F|3|0.641
NMO-15368|quan2|AS3|524|M|3|0.864
NMO-15369|zhang1|THS|043|F|3|0.888
NMO-15370|shai4|AS3|233|F|1|1.012
NMO-15371|xi2|AS3|231|F|3|0.647
NMO-15372|shi1|CSM|543|F|3|0.639
NMO-15373|ji2|THS|043|F|3|0.640
NMO-15374|zhang4|AS3|540|M|3|0.510
NMO-15375|fang2|AS1|309|F|1|0.768
NMO-15376|zi4|AS3|229|F|3|0.606
NMO-15377|er2|AS3|270|F|3|0.640
NMO-15378|er2|THS|035|F|3|0.912
NMO-15379|sheng1|THS|025|F|3|0.915
NMO-15380|ba1|AS1|287|F|3|0.736
NMO-15381|xue2|AS3|233|F|1|1.079
NMO-15382|huo3|AS1|587|M|2|0.784
NMO-15383|qiu2|CSM|543|F|3|0.838
NMO-15384|chen2|AS3|212|F|3|1.024
NMO-15385|neng2|AS3|224|F|1|0.496
NMO-15386|fang4|AS3|216|F|3|0.528
NMO-15387|sui2|AS3|228|F|3|0.592
NMO-15388|mei2|AS3|525|M|3|0.512
NMO-15389|cai2|AS3|207|F|3|0.688
NMO-15390|cai2|CSM|543|F|3|0.818
NMO-15391|guan1|AS1|106|M|3|0.704
NMO-15392|shui2|CSM|543|F|3|0.720
NMO-15393|sai4|THS|059|F|3|0.464
NMO-15394|he2|THS|057|F|3|0.832
NMO-15395|lai2|THS|041|F|3|0.624
NMO-15396|ba1|CSM|543|F|3|0.544
NMO-15397|hai2|AS3|537|M|3|0.728
NMO-15398|yi4|AS3|207|F|3|0.740
NMO-15399|er2|AS1|345|F|3|0.656
NMO-15400|wo2|AS3|252|F|1|0.496
NMO-15401|ni3|AS3|512|F|4|0.560
NMO-15402|shou1|AS3|246|F|3|0.757
NMO-15403|jian1|AS1|490|F|3|0.757
NMO-15404|hua1|CSM|543|F|3|0.448
NMO-15405|yu2|AS1|315|F|1|0.864
NMO-15406|wai4|THS|275|M|3|0.704
NMO-15407|qian2|AS1|328|F|1|0.819
NMO-15408|jie2|AS3|518|M|3|0.592
NMO-15409|wei2|AS3|200|F|3|0.624
NMO-15410|zi3|AS3|256|F|4|0.619
NMO-15411|sui2|AS3|207|F|3|0.752
NMO-15412|wei4|CSM|543|F|1|0.576
NMO-15413|wo2|AS3|266|F|3|0.576
NMO-15414|ji2|AS3|252|F|3|0.544
NMO-15415|jian1|AS3|532|M|3|0.779
NMO-15416|ji1|AS3|221|F|3|0.672
NMO-15417|shang4|AS1|108|M|3|0.704
NMO-15418|chang2|AS3|189|F|3|0.877
NMO-15419|ji2|CSM|543|F|3|0.528
NMO-15420|shen2|AS3|538|M|1|0.560
NMO-15421|nan4|AS3|232|F|3|0.480
NMO-15422|hai2|AS3|524|M|3|0.768
NMO-15423|hao4|AS1|487|F|1|1.049
NMO-15424|ming2|AS1|488|F|3|0.784
NMO-15425|shen2|AS3|216|F|3|1.013
NMO-15426|ta1|THS|272|F|3|0.752
NMO-15427|wang2|AS3|206|F|1|0.656
NMO-15428|lin2|THS|053|F|3|0.944
NMO-15429|hai2|CSM|543|F|3|0.776
NMO-15430|i2|AS1|403|F|3|0.672
NMO-15431|san1|AS1|335|F|3|0.720
NMO-15432|dui4|AS3|530|M|3|0.496
NMO-15433|zhai3|CSM|543|F|4|0.661
NMO-15434|guo2|AS3|531|M|3|0.752
NMO-15435|quan2|CSM|543|F|3|0.668
NMO-15436|nian2|AS1|422|F|3|0.448
NMO-15437|fei4|CSM|543|F|3|0.544
NMO-15438|nian2|AS3|532|M|3|0.608
NMO-15439|guang1|CSM|543|F|3|0.496
NMO-15440|yu2|AS1|324|F|3|0.672
NMO-15441|fei1|AS3|189|F|3|0.737
NMO-15442|chen2|CSM|543|F|3|0.592
NMO-15443|jin1|THS|023|F|3|0.624
NMO-15444|yu2|THS|046|F|3|0.480
NMO-15445|ba1|AS3|262|F|3|0.805
NMO-15446|huan2|AS1|125|M|3|0.624
NMO-15447|qiong2|CSM|543|F|3|0.604
NMO-15448|he2|AS3|535|M|3|0.624
NMO-15449|yin3|AS3|236|F|4|0.848
NMO-15450|ta1|AS1|482|F|3|0.820
NMO-15451|ju1|AS3|223|F|3|0.673
NMO-15452|zu2|THS|048|F|3|0.464
NMO-15453|gong4|THS|019|F|1|0.512
NMO-15454|nian2|CSM|543|F|3|0.658
NMO-15455|chong2|THS|030|F|1|1.056
NMO-15456|shi3|AS3|238|F|4|0.800
NMO-15457|bin1|THS|050|F|2|0.528
NMO-15458|qian2|CSM|543|F|3|0.902
NMO-15459|bu2|CSM|543|F|3|0.464
NMO-15460|ping2|AS3|169|F|1|0.656
NMO-15461|fen1|AS1|499|M|3|0.480
NMO-15462|jin4|AS1|493|M|3|0.615
NMO-15463|hai2|AS1|149|M|3|0.624
NMO-15464|jun1|CSM|543|F|3|1.040
NMO-15465|guan3|AS3|194|F|4|1.078
NMO-15466|liu2|AS3|267|F|3|0.800
NMO-15467|shen1|THS|047|F|3|0.464
NMO-15468|ti3|AS1|560|M|1|0.805
NMO-15469|zhe4|AS1|108|M|3|0.640
NMO-15470|xin1|AS3|522|M|3|0.624
NMO-15471|xu2|THS|038|F|1|0.768
NMO-15472|yuan2|AS3|235|F|1|0.829
NMO-15473|cheng2|AS1|569|M|3|0.768
NMO-15474|xin1|AS3|511|F|3|1.094
NMO-15475|pai2|AS3|523|M|3|0.920
NMO-15476|jiu2|AS3|260|F|3|0.480
NMO-15477|qian2|CSM|543|F|3|0.592
NMO-15478|fu2|AS3|526|M|3|0.496
NMO-15479|rong2|CSM|543|F|3|0.612
NMO-15480|nan2|AS3|254|F|1|0.688
NMO-15481|zhe4|THS|272|F|3|1.008
NMO-15482|mo2|AS3|257|F|1|0.512
NMO-15483|duo1|AS1|490|F|3|0.848
NMO-15484|shi1|AS1|280|F|3|0.468
NMO-15485|lai2|CSM|543|F|3|0.817
NMO-15486|can3|AS3|260|F|4|0.528
NMO-15487|cheng2|AS3|253|F|3|0.592
NMO-15488|ai4|AS3|525|M|3|0.726
NMO-15489|kuang4|THS|278|F|3|0.640
NMO-15490|hu2|THS|024|F|3|0.512
NMO-15491|xie4|AS3|175|F|1|0.576
NMO-15492|hu4|THS|055|F|3|0.476
NMO-15493|kuo4|AS1|589|M|2|0.496
NMO-15494|yin1|AS1|299|F|3|0.872
NMO-15495|nian2|AS3|532|M|3|0.592
NMO-15496|pai2|CSM|543|F|3|0.448
NMO-15497|yi4|CSM|543|F|3|0.496
NMO-15498|chuan2|CSM|543|F|3|0.448
NMO-15499|neng2|AS3|534|M|3|0.640
NMO-15500|fan2|CSM|543|F|3|0.576
NMO-15501|duo1|THS|060|F|3|0.752
NMO-15502|nao4|AS3|165|F|1|0.922
NMO-15503|teng2|CSM|543|F|3|0.624
NMO-15504|i1|AS1|312|F|3|0.821
NMO-15505|jiang3|AS1|402|F|2|0.539
NMO-15506|chuan2|THS|026|F|3|0.656
NMO-15507|gai1|AS3|531|M|3|0.768
NMO-15508|bai3|AS1|451|F|1|0.448
NMO-15509|zhong4|AS3|234|F|1|0.551
NMO-15510|qi1|AS3|246|F|3|0.720
NMO-15511|ru4|AS3|527|M|3|0.736
NMO-15512|bao1|AS1|430|F|3|0.656
NMO-15513|er4|AS3|179|F|1|0.656
NMO-15514|neng2|AS3|524|M|4|0.576
NMO-15515|guo1|THS|022|F|3|0.528
NMO-15516|gen1|AS3|523|M|3|0.464
NMO-15517|xiu1|THS|045|F|3|0.576
NMO-15518|san1|AS3|537|M|3|0.752
NMO-15519|pai1|CSM|543|F|3|0.683
NMO-15520|liu4|AS1|547|M|1|0.782
NMO-15521|cong2|AS3|267|F|3|0.880
NMO-15522|kang4|THS|278|F|3|0.704
NMO-15523|quan1|THS|022|F|3|0.960
NMO-15524|pin3|AS3|236|F|4|0.790
NMO-15525|qiang2|AS3|517|M|3|0.496
NMO-15526|tian1|AS3|196|F|3|1.014
NMO-15527|kong1|THS|034|F|3|0.656
NMO-15528|shang1|AS3|240|F|4|0.767
NMO-15529|nao3|CSM|543|F|4|0.777
NMO-15530|lan2|AS1|606|M|3|0.784
NMO-15531|zhong1|AS3|242|F|3|0.752
NMO-15532|er2|CSM|543|F|1|0.576
NMO-15533|ji1|AS3|229|F|3|0.464
NMO-15534|cong2|CSM|543|F|3|0.800
NMO-15535|shui3|AS3|193|F|4|0.873
NMO-15536|guan1|AS3|212|F|3|0.560
NMO-15537|lai2|AS3|258|F|3|0.534
NMO-15538|ling2|AS3|216|F|3|0.812
NMO-15539|jiu2|AS3|232|F|3|0.480
NMO-15540|shuo1|CSM|543|F|3|0.592
NMO-15541|tai2|AS3|521|M|4|0.560
NMO-15542|yu2|THS|057|F|3|0.592
NMO-15543|he2|AS3|267|F|3|0.720
NMO-15544|cun1|AS1|488|F|3|0.480
NMO-15545|zhe4|AS1|606|M|3|0.752
NMO-15546|jin3|AS3|160|F|4|0.788
NMO-15547|zhe4|AS3|527|M|3|0.592
NMO-15548|ze2|CSM|543|F|3|0.603
NMO-15549|ha1|CSM|543|F|3|0.637
NMO-15550|er2|AS3|169|F|1|0.448
NMO-15551|bao2|CSM|543|F|3|0.512
NMO-15552|yi2|AS3|244|F|3|0.702
NMO-15553|hai2|CSM|543|F|3|0.647
NMO-15554|gen1|AS1|458|F|3|0.720
NMO-15555|gai1|AS3|518|M|3|0.544
NMO-15556|zhao2|CSM|543|F|3|0.653
NMO-15557|shi4|CSM|543|F|3|0.462
NMO-15558|shan1|THS|042|F|3|0.448
NMO-15559|huan2|AS1|389|F|1|0.816
NMO-15560|ci3|CSM|543|F|4|0.512
NMO-15561|qiao4|THS|025|F|3|0.448
NMO-15562|zhi2|AS3|240|F|1|0.576
NMO-15563|shuo1|THS|053|F|3|0.704
NMO-15564|qu4|THS|609|M|2|0.672
NMO-15565|jia4|AS1|323|F|1|0.752
NMO-15566|cha2|CSM|543|F|3|0.712
NMO-15567|qi2|AS3|197|F|3|0.672
NMO-15568|tou2|CSM|543|F|3|0.608
NMO-15569|fen1|CSM|543|F|3|0.558
NMO-15570|he4|CSM|543|F|3|0.792
NMO-15571|du2|AS3|260|F|3|0.448
NMO-15572|fu4|AS3|226|F|1|0.608
NMO-15573|ping2|AS1|140|M|1|0.889
NMO-15574|qin2|AS3|517|M|3|0.560
NMO-15575|yi1|AS3|242|F|3|0.640
NMO-15576|qiang2|AS3|531|M|3|0.480
NMO-15577|i4|AS1|551|M|3|0.768
NMO-15578|ping2|AS3|219|F|1|0.512
NMO-15579|ru2|AS3|215|F|1|0.560
NMO-15580|xiang1|AS3|522|M|3|0.624
NMO-15581|zhan4|AS3|229|F|3|0.755
NMO-15582|cao2|CSM|543|F|3|0.592
NMO-15583|cheng2|AS3|210|F|1|0.512
NMO-15584|zhuo2|THS|060|F|3|0.496
NMO-15585|she4|THS|037|F|1|0.560
NMO-15586|duan1|AS3|518|M|3|0.464
NMO-15587|wen2|THS|057|F|3|0.608
NMO-15588|hong2|CSM|543|F|3|0.554
NMO-15589|shi2|THS|052|F|3|0.928
NMO-15590|lu4|AS3|201|F|3|0.726
NMO-15591|zai4|AS3|613|M|3|0.464
NMO-15592|kang1|AS1|077|M|3|0.864
NMO-15593|cha4|THS|023|F|3|0.528
NMO-15594|shi2|CSM|543|F|1|0.528
NMO-15595|ting1|THS|044|F|3|0.592
NMO-15596|ren2|AS1|450|F|3|0.680
NMO-15597|wu1|THS|024|F|3|0.736
NMO-15598|chu1|THS|027|F|3|0.624
NMO-15599|shi1|AS1|156|M|3|0.848
NMO-15600|kong3|AS3|528|M|4|0.708
NMO-15601|ting2|AS1|309|F|1|0.448
NMO-15602|sheng1|CSM|543|F|3|0.624
NMO-15603|wu3|AS3|207|F|4|0.790
NMO-15604|fu3|AS3|217|F|4|0.848
NMO-15605|tong2|CSM|543|F|3|0.544
NMO-15606|qu1|THS|051|F|3|0.832
NMO-15607|na4|AS3|257|F|1|0.448
NMO-15608|fang4|AS3|511|F|1|0.736
NMO-15609|bing4|AS1|604|M|3|0.768
NMO-15610|ni2|AS3|163|F|1|0.608
NMO-15611|yuan2|THS|046|F|3|0.448
NMO-15612|qing1|AS3|527|M|3|0.768
NMO-15613|sheng4|AS3|526|M|3|0.688
NMO-15614|jian1|AS1|415|F|3|0.974
NMO-15615|jia1|AS1|092|M|3|0.784
NMO-15616|ji1|AS1|396|F|3|0.794
NMO-15617|yi1|AS3|242|F|3|0.480
NMO-15618|cun2|AS3|518|M|3|0.720
NMO-15619|zhong1|THS|042|F|3|0.624
NMO-15620|ling2|AS3|171|F|3|0.636
NMO-15621|hu2|NSR|011|F|4|1.080
NMO-15622|shuo1|AS1|280|F|3|0.508
NMO-15623|er2|CSM|543|F|3|0.624
NMO-15624|gui1|AS3|247|F|3|0.608
NMO-15625|tiao2|AS1|145|M|3|0.672
NMO-15626|shuo1|CSM|543|F|3|0.496
NMO-15627|hua2|CSM|543|F|3|0.732
NMO-15628|jie2|AS1|100|M|3|0.720
NMO-15629|yu3|AS3|253|F|4|0.480
NMO-15630|yu2|AS3|176|F|1|0.736
NMO-15631|fang2|AS3|519|M|3|0.448
NMO-15632|su4|AS1|325|F|3|0.624
NMO-15633|lu2|THS|023|F|3|0.560
NMO-15634|dian4|AS3|538|M|1|0.623
NMO-15635|pao3|AS3|257|F|4|0.646
NMO-15636|xi1|AS1|320|F|3|0.639
NMO-15637|you3|AS3|240|F|4|0.464
NMO-15638|jun1|THS|051|F|3|0.784
NMO-15639|xia4|THS|044|F|3|1.040
NMO-15640|yun2|AS3|265|F|3|0.608
NMO-15641|se4|THS|275|M|3|0.624
NMO-15642|shang4|AS1|137|M|3|0.528
NMO-15643|fang1|AS1|413|F|3|0.496
NMO-15644|xin1|AS1|410|F|3|0.736
NMO-15645|i1|AS1|385|F|3|0.688
NMO-15646|sui2|AS3|537|M|3|0.576
NMO-15647|wen2|CSM|543|F|3|0.512
NMO-15648|cheng2|AS3|253|F|3|0.608
NMO-15649|fang2|CSM|543|F|3|0.757
NMO-15650|shang1|AS1|123|M|3|1.040
NMO-15651|fen1|THS|024|F|3|0.448
NMO-15652|zhi4|AS3|212|F|3|0.496
NMO-15653|tian1|THS|051|F|3|0.592
NMO-15654|yuan2|CSM|543|F|3|0.643
NMO-15655|da1|AS3|516|M|3|0.660
NMO-15656|yang2|AS3|224|F|1|0.672
NMO-15657|yu4|AS1|424|F|3|0.913
NMO-15658|shi2|AS3|225|F|3|0.998
NMO-15659|jie1|AS1|139|M|3|0.784
NMO-15660|zhuang4|AS3|525|M|3|0.806
NMO-15661|shao2|AS3|260|F|3|1.052
NMO-15662|ying4|AS1|552|M|3|0.672
NMO-15663|du4|AS3|532|M|3|0.730
NMO-15664|shui4|CSM|543|F|1|0.573
NMO-15665|zheng1|THS|066|F|3|0.448
NMO-15666|yuan2|AS3|216|F|3|0.913
NMO-15667|yuan2|AS3|169|F|4|0.625
NMO-15668|gong4|AS1|461|F|1|0.704
NMO-15669|zuo4|AS1|507|M|3|0.862
NMO-15670|qu1|THS|034|F|3|0.576
NMO-15671|liu2|CSM|543|F|3|0.639
NMO-15672|ye3|AS3|187|F|2|0.608
NMO-15673|xi4|AS1|430|F|3|0.867
NMO-15674|sheng1|AS3|523|M|3|0.544
NMO-15675|liang4|AS3|246|F|3|0.705
NMO-15676|sui2|AS1|096|M|3|0.736
NMO-15677|zheng4|CSM|543|F|3|0.648
NMO-15678|hai2|AS3|213|F|3|0.800
NMO-15679|na4|AS1|554|M|3|0.832
NMO-15680|bei1|THS|020|F|3|0.576
NMO-15681|e2|AS3|245|F|3|0.800
NMO-15682|luo4|AS3|188|F|1|0.752
NMO-15683|nian2|CSM|543|F|3|0.705
NMO-15684|zhi1|AS3|519|M|3|0.624
NMO-15685|shui3|AS3|512|F|4|0.816
NMO-15686|zha2|CSM|543|F|3|0.934
NMO-15687|she4|CSM|543|F|1|0.448
NMO-15688|zan4|AS1|075|M|3|0.784
NMO-15689|ge1|AS3|520|M|3|0.834
NMO-15690|fang4|AS3|511|F|1|0.720
NMO-15691|ming2|AS3|228|F|3|0.764
NMO-15692|kai2|AS3|260|F|3|0.528
NMO-15693|qing1|CSM|543|F|3|0.694
NMO-15694|long2|AS1|114|M|3|0.768
NMO-15695|wen2|THS|021|F|4|0.624
NMO-15696|ru2|AS3|252|F|1|0.496
NMO-15697|da4|AS1|447|F|1|0.832
NMO-15698|he2|THS|036|F|1|0.880
NMO-15699|bu4|AS3|260|F|3|0.496
NMO-15700|cheng2|AS3|253|F|3|0.576
NMO-15701|mi2|THS|046|F|3|0.592
NMO-15702|bei4|AS3|233|F|1|0.512
NMO-15703|yi2|AS3|519|M|3|0.512
NMO-15704|wang1|THS|063|F|3|0.752
NMO-15705|sheng1|THS|035|F|3|0.544
NMO-15706|shou1|THS|053|F|3|0.624
NMO-15707|yin2|AS3|244|F|3|0.752
NMO-15708|da4|AS1|489|F|3|1.021
NMO-15709|qu1|THS|057|F|3|0.448
NMO-15710|zhi2|AS3|522|M|3|0.496
NMO-15711|hui4|AS3|531|M|3|0.871
NMO-15712|hou4|THS|043|F|3|0.704
NMO-15713|shi4|THS|063|F|3|0.640
NMO-15714|ru2|AS3|176|F|1|0.464
NMO-15715|ti2|AS3|262|F|3|0.704
NMO-15716|wo2|AS3|177|F|1|0.480
NMO-15717|jin1|THS|042|F|3|0.950
NMO-15718|kai1|THS|024|F|3|0.736
NMO-15719|yuan2|CSM|543|F|3|0.512
NMO-15720|duan1|THS|042|F|3|0.880
NMO-15721|ru2|AS3|269|F|1|0.448
NMO-15722|zuo4|CSM|543|F|3|0.659
NMO-15723|shou1|AS1|337|F|3|0.800
NMO-15724|yang2|AS3|261|F|3|0.512
NMO-15725|yang2|AS3|251|F|1|0.656
NMO-15726|lai2|AS3|235|F|1|0.720
NMO-15727|shuo1|THS|045|F|3|0.576
NMO-15728|yuan2|AS3|523|M|3|0.859
NMO-15729|gu3|AS3|239|F|4|0.480
NMO-15730|fang2|AS3|250|F|1|0.912
NMO-15731|he2|AS3|245|F|3|0.688
NMO-15732|kuo4|THS|052|F|3|0.672
NMO-15733|ling2|CSM|543|F|3|0.496
NMO-15734|tian2|AS3|188|F|1|0.560
NMO-15735|lai2|AS3|222|F|3|0.592
NMO-15736|wo3|AS3|537|M|4|0.480
NMO-15737|fang1|AS3|261|F|3|0.931
NMO-15738|zhou1|CSM|543|F|3|0.623
NMO-15739|dan4|AS3|533|M|3|0.464
NMO-15740|shuo1|CSM|543|F|3|0.560
NMO-15741|lan2|CSM|543|F|3|0.576
NMO-15742|hao2|AS3|517|M|1|0.592
NMO-15743|ge4|AS3|233|F|1|0.496
NMO-15744|mi3|AS3|269|F|1|0.638
NMO-15745|wang2|THS|057|F|3|0.480
NMO-15746|jing1|AS3|217|F|3|0.496
NMO-15747|li2|AS3|219|F|1|0.544
NMO-15748|ming2|AS1|156|M|3|0.480
NMO-15749|liu2|AS3|262|F|3|0.608
NMO-15750|ci2|AS3|252|F|3|0.960
NMO-15751|ke4|AS3|531|M|3|0.608
NMO-15752|ling2|AS3|178|F|3|0.592
NMO-15753|ban1|AS3|248|F|3|0.977
NMO-15754|yi2|AS3|527|M|3|0.512
NMO-15755|nian2|AS3|194|F|3|0.940
NMO-15756|zai4|AS1|482|F|3|0.448
NMO-15757|kai1|THS|024|F|3|0.864
NMO-15758|rong2|AS3|257|F|4|0.592
NMO-15759|ren2|AS3|245|F|3|0.592
NMO-15760|sou1|AS3|527|M|3|0.496
NMO-15761|wu3|AS1|459|F|4|0.544
NMO-15762|ta1|THS|272|F|3|0.672
NMO-15763|xue2|CSM|543|F|3|0.592
NMO-15764|cheng1|CSM|543|F|3|0.544
NMO-15765|cai2|AS1|313|F|3|1.013
NMO-15766|jin4|AS1|411|F|1|0.720
NMO-15767|zhua1|AS1|384|F|3|0.772
NMO-15768|ni2|AS3|163|F|1|0.592
NMO-15769|sui2|THS|030|F|3|0.464
NMO-15770|jin4|AS1|424|F|1|0.784
NMO-15771|hou4|AS1|546|M|1|0.576
NMO-15772|jie4|CSM|543|F|3|0.500
NMO-15773|ping2|CSM|543|F|3|0.592
NMO-15774|ping2|CSM|543|F|3|0.644
NMO-15775|xin1|AS1|282|F|3|0.496
NMO-15776|ren2|AS3|237|F|3|0.854
NMO-15777|ru4|CSM|543|F|3|0.480
NMO-15778|you2|AS3|234|F|3|0.695
NMO-15779|rang4|AS1|459|F|1|0.688
NMO-15780|shang4|AS1|434|F|3|0.749
NMO-15781|fu2|THS|057|F|3|0.832
NMO-15782|ren2|AS3|228|F|3|0.624
NMO-15783|guan1|AS1|490|F|3|0.768
NMO-15784|nv2|CSM|543|F|1|0.592
NMO-15785|tong2|AS3|260|F|3|0.528
NMO-15786|can1|AS1|400|F|3|0.592
NMO-15787|feng1|THS|047|F|3|0.704
NMO-15788|shan4|AS3|524|M|3|0.464
NMO-15789|nong2|AS3|529|M|3|0.634
NMO-15790|miao2|CSM|543|F|3|0.576
NMO-15791|tu3|THS|544|M|2|0.496
NMO-15792|cheng2|AS3|237|F|3|0.560
NMO-15793|zhi1|AS3|237|F|3|0.560
NMO-15794|yuan2|AS3|251|F|1|0.987
NMO-15795|long2|THS|030|F|3|0.528
NMO-15796|wo2|CSM|543|F|1|0.496
NMO-15797|long2|AS3|210|F|1|0.512
NMO-15798|chuang1|THS|048|F|3|0.560
NMO-15799|shan1|THS|034|F|3|0.448
NMO-15800|huang2|THS|057|F|3|0.912
NMO-15801|hao2|AS3|270|F|3|0.971
NMO-15802|gei2|AS3|212|F|3|0.624
NMO-15803|cha2|CSM|543|F|3|0.624
NMO-15804|shi2|AS3|169|F|3|0.882
NMO-15805|li3|THS|064|F|4|0.816
NMO-15806|ren2|AS3|521|M|3|0.611
NMO-15807|xun4|AS1|106|M|3|0.512
NMO-15808|zi3|CSM|543|F|4|0.448
NMO-15809|xia4|THS|028|F|1|0.608
NMO-15810|ta1|THS|057|F|3|0.448
NMO-15811|tou2|THS|019|F|3|0.624
NMO-15812|zhong1|THS|272|F|3|0.752
NMO-15813|ma1|AS3|519|M|3|0.791
NMO-15814|xian3|AS1|338|F|2|0.944
NMO-15815|sheng1|CSM|543|F|3|0.576
NMO-15816|zhong4|AS1|470|F|3|0.702
NMO-15817|tu1|AS3|242|F|3|1.024
NMO-15818|zhe4|THS|041|F|3|0.832
NMO-15819|dui4|AS1|549|M|3|0.784
NMO-15820|du4|AS3|534|M|3|0.656
NMO-15821|shi2|AS3|265|F|3|0.672
NMO-15822|da4|AS3|538|M|1|0.528
NMO-15823|ci2|AS3|219|F|4|0.560
NMO-15824|chan3|AS3|238|F|4|0.480
NMO-15825|tong2|THS|054|M|1|0.656
NMO-15826|ba1|AS3|249|F|3|0.704
NMO-15827|rang4|AS3|204|F|1|0.512
NMO-15828|ran2|AS3|169|F|3|0.592
NMO-15829|zhong1|AS3|172|F|3|0.544
NMO-15830|tian1|AS1|399|F|3|0.896
NMO-15831|li3|AS3|194|F|4|0.971
NMO-15832|wei2|AS3|225|F|3|0.528
NMO-15833|zui4|CSM|543|F|1|0.576
NMO-15834|jing1|THS|025|F|3|0.688
NMO-15835|er2|AS3|228|F|3|0.512
NMO-15836|ren2|THS|036|F|3|0.852
NMO-15837|nan2|AS3|518|M|3|0.611
NMO-15838|shuang1|THS|047|F|3|0.560
NMO-15839|zi3|CSM|543|F|4|0.576
NMO-15840|qiu2|CSM|543|F|3|0.560
NMO-15841|jin1|AS1|339|F|3|0.448
NMO-15842|er2|AS1|327|F|1|0.832
NMO-15843|di4|AS1|439|F|3|0.807
NMO-15844|jie2|AS3|535|M|3|0.640
NMO-15845|wu2|AS3|232|F|3|0.624
NMO-15846|xun4|AS3|207|F|3|0.991
NMO-15847|zhong1|THS|066|F|3|0.512
NMO-15848|fang2|AS3|185|F|3|0.448
NMO-15849|lai2|CSM|543|F|3|0.683
NMO-15850|wo2|AS3|175|F|1|0.480
NMO-15851|du2|CSM|543|F|3|0.619
NMO-15852|hao3|CSM|543|F|4|0.614
NMO-15853|su2|THS|032|F|3|0.480
NMO-15854|shi2|AS3|250|F|3|0.724
NMO-15855|bu2|AS3|195|F|3|0.608
NMO-15856|jiao4|AS1|430|F|3|0.720
NMO-15857|dao4|AS3|268|F|3|0.949
NMO-15858|si4|AS3|233|F|1|0.496
NMO-15859|ming2|AS3|238|F|1|0.528
NMO-15860|shi2|CSM|543|F|3|0.496
NMO-15861|chi2|THS|022|F|3|0.624
NMO-15862|sou1|AS3|527|M|3|0.592
NMO-15863|kong1|CSM|543|F|3|0.736
NMO-15864|ping2|AS3|255|F|1|0.576
NMO-15865|cha2|AS3|214|F|1|0.677
NMO-15866|jian2|THS|036|F|1|0.880
NMO-15867|hua2|AS1|419|F|3|0.848
NMO-15868|he2|AS3|518|M|3|0.688
